GEOID,NAME,variable,estimate,moe,Sex,Age,zip_pop,prop_sex,prop_age,prop_sex_age
60623,ZCTA5 60623,B01001I_025,1876,318,Female,30 to 34 years,56864,0.4924205120990433,0.07943514350028137,0.03299099606077659
60623,ZCTA5 60623,B01001I_026,3851,394,Female,35 to 44 years,56864,0.4924205120990433,0.14070413618458075,0.06772298818232977
60623,ZCTA5 60623,B01001I_027,3186,359,Female,45 to 54 years,56864,0.4924205120990433,0.10915517726505346,0.05602841868317389
60623,ZCTA5 60623,B01001I_028,2399,250,Female,55 to 64 years,56864,0.4924205120990433,0.08861494091164884,0.042188379290939784
60623,ZCTA5 60623,B01001I_029,1379,249,Female,65 to 74 years,56864,0.4924205120990433,0.04521314012380417,0.024250844119302194
60623,ZCTA5 60623,B01001I_030,670,163,Female,75 to 84 years,56864,0.4924205120990433,0.024936691052335397,0.011782498593134497
60623,ZCTA5 60623,B01001I_031,179,86,Female,85 years and over,56864,0.4924205120990433,0.005662633652222847,0.0031478615644344402
60624,ZCTA5 60624,B01001I_003,216,141,Male,Under 5 years,1915,0.556135770234987,0.1535248041775457,0.11279373368146214
60624,ZCTA5 60624,B01001I_004,122,92,Male,5 to 9 years,1915,0.556135770234987,0.11697127937336814,0.06370757180156658
60624,ZCTA5 60624,B01001I_005,122,74,Male,10 to 14 years,1915,0.556135770234987,0.0898172323759791,0.06370757180156658
60624,ZCTA5 60624,B01001I_006,2,3,Male,15 to 17 years,1915,0.556135770234987,0.010443864229765013,0.0010443864229765013
60624,ZCTA5 60624,B01001I_007,60,63,Male,18 and 19 years,1915,0.556135770234987,0.06370757180156658,0.031331592689295036
60624,ZCTA5 60624,B01001I_008,67,67,Male,20 to 24 years,1915,0.556135770234987,0.0402088772845953,0.03498694516971279
60624,ZCTA5 60624,B01001I_009,88,54,Male,25 to 29 years,1915,0.556135770234987,0.051697127937336815,0.045953002610966055
60624,ZCTA5 60624,B01001I_010,33,36,Male,30 to 34 years,1915,0.556135770234987,0.11801566579634465,0.01723237597911227
60624,ZCTA5 60624,B01001I_011,239,124,Male,35 to 44 years,1915,0.556135770234987,0.2,0.12480417754569191
60624,ZCTA5 60624,B01001I_012,93,67,Male,45 to 54 years,1915,0.556135770234987,0.09033942558746737,0.04856396866840731
60624,ZCTA5 60624,B01001I_013,9,10,Male,55 to 64 years,1915,0.556135770234987,0.006788511749347258,0.004699738903394256
60624,ZCTA5 60624,B01001I_014,14,15,Male,65 to 74 years,1915,0.556135770234987,0.04804177545691906,0.007310704960835509
60624,ZCTA5 60624,B01001I_015,0,23,Male,75 to 84 years,1915,0.556135770234987,0.010443864229765013,0
60624,ZCTA5 60624,B01001I_016,0,23,Male,85 years and over,1915,0.556135770234987,0,0
60624,ZCTA5 60624,B01001I_018,78,76,Female,Under 5 years,1915,0.44386422976501305,0.1535248041775457,0.04073107049608355
60624,ZCTA5 60624,B01001I_019,102,98,Female,5 to 9 years,1915,0.44386422976501305,0.11697127937336814,0.053263707571801565
60624,ZCTA5 60624,B01001I_020,50,60,Female,10 to 14 years,1915,0.44386422976501305,0.0898172323759791,0.02610966057441253
60624,ZCTA5 60624,B01001I_021,18,27,Female,15 to 17 years,1915,0.44386422976501305,0.010443864229765013,0.009399477806788513
60624,ZCTA5 60624,B01001I_022,62,73,Female,18 and 19 years,1915,0.44386422976501305,0.06370757180156658,0.03237597911227154
60624,ZCTA5 60624,B01001I_023,10,15,Female,20 to 24 years,1915,0.44386422976501305,0.0402088772845953,0.005221932114882507
60624,ZCTA5 60624,B01001I_024,11,20,Female,25 to 29 years,1915,0.44386422976501305,0.051697127937336815,0.005744125326370757
60624,ZCTA5 60624,B01001I_025,193,112,Female,30 to 34 years,1915,0.44386422976501305,0.11801566579634465,0.10078328981723238
60624,ZCTA5 60624,B01001I_026,144,85,Female,35 to 44 years,1915,0.44386422976501305,0.2,0.0751958224543081
60624,ZCTA5 60624,B01001I_027,80,61,Female,45 to 54 years,1915,0.44386422976501305,0.09033942558746737,0.04177545691906005
60624,ZCTA5 60624,B01001I_028,4,7,Female,55 to 64 years,1915,0.44386422976501305,0.006788511749347258,0.0020887728459530026
60624,ZCTA5 60624,B01001I_029,78,89,Female,65 to 74 years,1915,0.44386422976501305,0.04804177545691906,0.04073107049608355
60624,ZCTA5 60624,B01001I_030,20,33,Female,75 to 84 years,1915,0.44386422976501305,0.010443864229765013,0.010443864229765013
60624,ZCTA5 60624,B01001I_031,0,23,Female,85 years and over,1915,0.44386422976501305,0,0
60625,ZCTA5 60625,B01001I_003,1212,299,Male,Under 5 years,25978,0.5312957117561014,0.08711217183770883,0.04665486180614366
60625,ZCTA5 60625,B01001I_004,1294,397,Male,5 to 9 years,25978,0.5312957117561014,0.08526445453845562,0.04981137885903457
60625,ZCTA5 60625,B01001I_005,655,178,Male,10 to 14 years,25978,0.5312957117561014,0.06316883516821926,0.025213642312726152
60625,ZCTA5 60625,B01001I_006,574,180,Male,15 to 17 years,25978,0.5312957117561014,0.03695434598506429,0.022095619370236352
60625,ZCTA5 60625,B01001I_007,525,186,Male,18 and 19 years,25978,0.5312957117561014,0.032989452613750095,0.02020940796058203
60625,ZCTA5 60625,B01001I_008,1073,263,Male,20 to 24 years,25978,0.5312957117561014,0.08938332435137424,0.04130418046038956
60625,ZCTA5 60625,B01001I_009,1355,290,Male,25 to 29 years,25978,0.5312957117561014,0.09188544152744631,0.05215951959350219
60625,ZCTA5 60625,B01001I_010,1639,321,Male,30 to 34 years,25978,0.5312957117561014,0.10693663869427977,0.06309184694741704
60625,ZCTA5 60625,B01001I_011,2269,402,Male,35 to 44 years,25978,0.5312957117561014,0.16490876895834938,0.08734313650011548
60625,ZCTA5 60625,B01001I_012,1531,325,Male,45 to 54 years,25978,0.5312957117561014,0.10439602740780661,0.05893448302409731
60625,ZCTA5 60625,B01001I_013,1085,211,Male,55 to 64 years,25978,0.5312957117561014,0.0829933020247902,0.041766109785202864
60625,ZCTA5 60625,B01001I_014,406,124,Male,65 to 74 years,25978,0.5312957117561014,0.03245053506813458,0.015628608822850103
60625,ZCTA5 60625,B01001I_015,126,66,Male,75 to 84 years,25978,0.5312957117561014,0.016398491030872278,0.004850257910539687
60625,ZCTA5 60625,B01001I_016,58,46,Male,85 years and over,25978,0.5312957117561014,0.005158210793748556,0.0022326584032643006
60625,ZCTA5 60625,B01001I_018,1051,347,Female,Under 5 years,25978,0.4687042882438987,0.08711217183770883,0.04045731003156517
60625,ZCTA5 60625,B01001I_019,921,230,Female,5 to 9 years,25978,0.4687042882438987,0.08526445453845562,0.03545307567942105
60625,ZCTA5 60625,B01001I_020,986,256,Female,10 to 14 years,25978,0.4687042882438987,0.06316883516821926,0.03795519285549311
60625,ZCTA5 60625,B01001I_021,386,122,Female,15 to 17 years,25978,0.4687042882438987,0.03695434598506429,0.01485872661482793
60625,ZCTA5 60625,B01001I_022,332,112,Female,18 and 19 years,25978,0.4687042882438987,0.032989452613750095,0.012780044653168066
60625,ZCTA5 60625,B01001I_023,1249,275,Female,20 to 24 years,25978,0.4687042882438987,0.08938332435137424,0.04807914389098468
60625,ZCTA5 60625,B01001I_024,1032,241,Female,25 to 29 years,25978,0.4687042882438987,0.09188544152744631,0.03972592193394411
60625,ZCTA5 60625,B01001I_025,1139,245,Female,30 to 34 years,25978,0.4687042882438987,0.10693663869427977,0.04384479174686273
60625,ZCTA5 60625,B01001I_026,2015,294,Female,35 to 44 years,25978,0.4687042882438987,0.16490876895834938,0.07756563245823389
60625,ZCTA5 60625,B01001I_027,1181,222,Female,45 to 54 years,25978,0.4687042882438987,0.10439602740780661,0.04546154438370929
60625,ZCTA5 60625,B01001I_028,1071,238,Female,55 to 64 years,25978,0.4687042882438987,0.0829933020247902,0.041227192239587346
60625,ZCTA5 60625,B01001I_029,437,132,Female,65 to 74 years,25978,0.4687042882438987,0.03245053506813458,0.01682192624528447
60625,ZCTA5 60625,B01001I_030,300,149,Female,75 to 84 years,25978,0.4687042882438987,0.016398491030872278,0.01154823312033259
60625,ZCTA5 60625,B01001I_031,76,63,Female,85 years and over,25978,0.4687042882438987,0.005158210793748556,0.0029255523904842557
60626,ZCTA5 60626,B01001I_003,250,108,Male,Under 5 years,10252,0.5130706203667577,0.057549746390948106,0.024385485758876318
60626,ZCTA5 60626,B01001I_004,457,176,Male,5 to 9 years,10252,0.5130706203667577,0.08554428404213812,0.044576667967225904
60626,ZCTA5 60626,B01001I_005,278,118,Male,10 to 14 years,10252,0.5130706203667577,0.06018337885290675,0.027116660163870463
60626,ZCTA5 60626,B01001I_006,222,105,Male,15 to 17 years,10252,0.5130706203667577,0.042723371049551304,0.02165431135388217
60626,ZCTA5 60626,B01001I_007,164,109,Male,18 and 19 years,10252,0.5130706203667577,0.049453765119001174,0.015996878657822865
60626,ZCTA5 60626,B01001I_008,605,217,Male,20 to 24 years,10252,0.5130706203667577,0.10319937573156457,0.059012875536480686
60626,ZCTA5 60626,B01001I_009,471,159,Male,25 to 29 years,10252,0.5130706203667577,0.08983612953570035,0.04594225516972298
60626,ZCTA5 60626,B01001I_010,552,174,Male,30 to 34 years,10252,0.5130706203667577,0.10476004682013265,0.053843152555598905
60626,ZCTA5 60626,B01001I_011,918,243,Male,35 to 44 years,10252,0.5130706203667577,0.17186890362856028,0.08954350370659384
60626,ZCTA5 60626,B01001I_012,818,247,Male,45 to 54 years,10252,0.5130706203667577,0.129730784237222,0.07978930940304331
60626,ZCTA5 60626,B01001I_013,361,128,Male,55 to 64 years,10252,0.5130706203667577,0.0685719859539602,0.0352126414358174
60626,ZCTA5 60626,B01001I_014,114,63,Male,65 to 74 years,10252,0.5130706203667577,0.02282481467030823,0.0111197815060476
60626,ZCTA5 60626,B01001I_015,44,38,Male,75 to 84 years,10252,0.5130706203667577,0.009949278189621538,0.004291845493562232
60626,ZCTA5 60626,B01001I_016,6,12,Male,85 years and over,10252,0.5130706203667577,0.0038041357783847054,5.852516582130316e-4
60626,ZCTA5 60626,B01001I_018,340,167,Female,Under 5 years,10252,0.4869293796332423,0.057549746390948106,0.03316426063207179
60626,ZCTA5 60626,B01001I_019,420,165,Female,5 to 9 years,10252,0.4869293796332423,0.08554428404213812,0.040967616074912214
60626,ZCTA5 60626,B01001I_020,339,129,Female,10 to 14 years,10252,0.4869293796332423,0.06018337885290675,0.03306671868903629
60626,ZCTA5 60626,B01001I_021,216,136,Female,15 to 17 years,10252,0.4869293796332423,0.042723371049551304,0.021069059695669138
60626,ZCTA5 60626,B01001I_022,343,125,Female,18 and 19 years,10252,0.4869293796332423,0.049453765119001174,0.03345688646117831
60626,ZCTA5 60626,B01001I_023,453,161,Female,20 to 24 years,10252,0.4869293796332423,0.10319937573156457,0.04418650019508388
60626,ZCTA5 60626,B01001I_024,450,167,Female,25 to 29 years,10252,0.4869293796332423,0.08983612953570035,0.04389387436597737
60626,ZCTA5 60626,B01001I_025,522,196,Female,30 to 34 years,10252,0.4869293796332423,0.10476004682013265,0.050916894264533746
60626,ZCTA5 60626,B01001I_026,844,231,Female,35 to 44 years,10252,0.4869293796332423,0.17186890362856028,0.08232539992196644
60626,ZCTA5 60626,B01001I_027,512,169,Female,45 to 54 years,10252,0.4869293796332423,0.129730784237222,0.0499414748341787
60626,ZCTA5 60626,B01001I_028,342,155,Female,55 to 64 years,10252,0.4869293796332423,0.0685719859539602,0.0333593445181428
60626,ZCTA5 60626,B01001I_029,120,70,Female,65 to 74 years,10252,0.4869293796332423,0.02282481467030823,0.011705033164260631
60626,ZCTA5 60626,B01001I_030,58,44,Female,75 to 84 years,10252,0.4869293796332423,0.009949278189621538,0.005657432696059305
60626,ZCTA5 60626,B01001I_031,33,41,Female,85 years and over,10252,0.4869293796332423,0.0038041357783847054,0.003218884120171674
60628,ZCTA5 60628,B01001I_003,25,33,Male,Under 5 years,2292,0.5200698080279232,0.061518324607329845,0.010907504363001745
60628,ZCTA5 60628,B01001I_004,98,54,Male,5 to 9 years,2292,0.5200698080279232,0.07111692844677138,0.04275741710296684
60628,ZCTA5 60628,B01001I_005,72,51,Male,10 to 14 years,2292,0.5200698080279232,0.05366492146596859,0.031413612565445025
60628,ZCTA5 60628,B01001I_006,56,36,Male,15 to 17 years,2292,0.5200698080279232,0.04799301919720768,0.02443280977312391
60628,ZCTA5 60628,B01001I_007,41,33,Male,18 and 19 years,2292,0.5200698080279232,0.03664921465968586,0.01788830715532286
60628,ZCTA5 60628,B01001I_008,112,71,Male,20 to 24 years,2292,0.5200698080279232,0.07984293193717278,0.04886561954624782
60628,ZCTA5 60628,B01001I_009,110,77,Male,25 to 29 years,2292,0.5200698080279232,0.0968586387434555,0.04799301919720768
60628,ZCTA5 60628,B01001I_010,38,32,Male,30 to 34 years,2292,0.5200698080279232,0.04319371727748691,0.016579406631762654
60628,ZCTA5 60628,B01001I_011,175,65,Male,35 to 44 years,2292,0.5200698080279232,0.13830715532286214,0.07635253054101222
60628,ZCTA5 60628,B01001I_012,143,70,Male,45 to 54 years,2292,0.5200698080279232,0.11823734729493891,0.062390924956369984
60628,ZCTA5 60628,B01001I_013,144,45,Male,55 to 64 years,2292,0.5200698080279232,0.11474694589877836,0.06282722513089005
60628,ZCTA5 60628,B01001I_014,112,70,Male,65 to 74 years,2292,0.5200698080279232,0.07940663176265271,0.04886561954624782
60628,ZCTA5 60628,B01001I_015,41,31,Male,75 to 84 years,2292,0.5200698080279232,0.0318499127399651,0.01788830715532286
60628,ZCTA5 60628,B01001I_016,25,25,Male,85 years and over,2292,0.5200698080279232,0.026614310645724257,0.010907504363001745
60628,ZCTA5 60628,B01001I_018,116,57,Female,Under 5 years,2292,0.4799301919720768,0.061518324607329845,0.0506108202443281
60628,ZCTA5 60628,B01001I_019,65,42,Female,5 to 9 years,2292,0.4799301919720768,0.07111692844677138,0.028359511343804537
60628,ZCTA5 60628,B01001I_020,51,33,Female,10 to 14 years,2292,0.4799301919720768,0.05366492146596859,0.02225130890052356
60628,ZCTA5 60628,B01001I_021,54,41,Female,15 to 17 years,2292,0.4799301919720768,0.04799301919720768,0.02356020942408377
60628,ZCTA5 60628,B01001I_022,43,38,Female,18 and 19 years,2292,0.4799301919720768,0.03664921465968586,0.018760907504363003
60628,ZCTA5 60628,B01001I_023,71,55,Female,20 to 24 years,2292,0.4799301919720768,0.07984293193717278,0.030977312390924956
60628,ZCTA5 60628,B01001I_024,112,56,Female,25 to 29 years,2292,0.4799301919720768,0.0968586387434555,0.04886561954624782
60628,ZCTA5 60628,B01001I_025,61,41,Female,30 to 34 years,2292,0.4799301919720768,0.04319371727748691,0.026614310645724257
60628,ZCTA5 60628,B01001I_026,142,56,Female,35 to 44 years,2292,0.4799301919720768,0.13830715532286214,0.06195462478184991
60628,ZCTA5 60628,B01001I_027,128,74,Female,45 to 54 years,2292,0.4799301919720768,0.11823734729493891,0.055846422338568937
60628,ZCTA5 60628,B01001I_028,119,35,Female,55 to 64 years,2292,0.4799301919720768,0.11474694589877836,0.051919720767888304
60628,ZCTA5 60628,B01001I_029,70,39,Female,65 to 74 years,2292,0.4799301919720768,0.07940663176265271,0.030541012216404886
60628,ZCTA5 60628,B01001I_030,32,18,Female,75 to 84 years,2292,0.4799301919720768,0.0318499127399651,0.013961605584642234
60628,ZCTA5 60628,B01001I_031,36,33,Female,85 years and over,2292,0.4799301919720768,0.026614310645724257,0.015706806282722512
60629,ZCTA5 60629,B01001I_003,2987,468,Male,Under 5 years,79432,0.5084348877026891,0.08490280995064961,0.037604491892436295
60629,ZCTA5 60629,B01001I_004,3306,408,Male,5 to 9 years,79432,0.5084348877026891,0.08783613656964448,0.041620505589686774
60629,ZCTA5 60629,B01001I_005,3966,507,Male,10 to 14 years,79432,0.5084348877026891,0.09501208580924564,0.049929499446067074
60629,ZCTA5 60629,B01001I_006,2430,370,Male,15 to 17 years,79432,0.5084348877026891,0.05942189545775003,0.03059220465303656
60629,ZCTA5 60629,B01001I_007,1377,231,Male,18 and 19 years,79432,0.5084348877026891,0.03455786081176352,0.017335582636720717
60629,ZCTA5 60629,B01001I_008,3229,400,Male,20 to 24 years,79432,0.5084348877026891,0.08043357840668748,0.04065112297310908
60629,ZCTA5 60629,B01001I_009,3447,371,Male,25 to 29 years,79432,0.5084348877026891,0.08520495518179072,0.04339560882264075
60629,ZCTA5 60629,B01001I_010,3443,378,Male,30 to 34 years,79432,0.5084348877026891,0.08142813979252694,0.04334525128411723
60629,ZCTA5 60629,B01001I_011,6849,580,Male,35 to 44 years,79432,0.5084348877026891,0.15449692819015007,0.086224695336891935
60629,ZCTA5 60629,B01001I_012,4083,421,Male,45 to 54 years,79432,0.5084348877026891,0.10142008258636317,0.05140245744787995
60629,ZCTA5 60629,B01001I_013,2877,346,Male,55 to 64 years,79432,0.5084348877026891,0.07225047839661597,0.03621965958303958
60629,ZCTA5 60629,B01001I_014,1781,268,Male,65 to 74 years,79432,0.5084348877026891,0.04653036559572968,0.02242169402759593
60629,ZCTA5 60629,B01001I_015,506,156,Male,75 to 84 years,79432,0.5084348877026891,0.01265233155403364,0.0063702286232248965
60629,ZCTA5 60629,B01001I_016,105,70,Male,85 years and over,79432,0.5084348877026891,0.003852351697049048,0.0013218853862423205
60629,ZCTA5 60629,B01001I_018,3757,468,Female,Under 5 years,79432,0.4915651122973109,0.08490280995064961,0.047298318058213315
60629,ZCTA5 60629,B01001I_019,3671,447,Female,5 to 9 years,79432,0.4915651122973109,0.08783613656964448,0.0462156309799577
60629,ZCTA5 60629,B01001I_020,3581,475,Female,10 to 14 years,79432,0.4915651122973109,0.09501208580924564,0.045082586363178564
60629,ZCTA5 60629,B01001I_021,2290,338,Female,15 to 17 years,79432,0.4915651122973109,0.05942189545775003,0.028829690804713464
60629,ZCTA5 60629,B01001I_022,1368,288,Female,18 and 19 years,79432,0.4915651122973109,0.03455786081176352,0.017222278175042804
60629,ZCTA5 60629,B01001I_023,3160,370,Female,20 to 24 years,79432,0.4915651122973109,0.08043357840668748,0.039782455433578404
60629,ZCTA5 60629,B01001I_024,3321,412,Female,25 to 29 years,79432,0.4915651122973109,0.08520495518179072,0.041809346359149964
60629,ZCTA5 60629,B01001I_025,3025,365,Female,30 to 34 years,79432,0.4915651122973109,0.08142813979252694,0.03808288850840971
60629,ZCTA5 60629,B01001I_026,5423,426,Female,35 to 44 years,79432,0.4915651122973109,0.15449692819015007,0.06827223285325813
60629,ZCTA5 60629,B01001I_027,3973,400,Female,45 to 54 years,79432,0.4915651122973109,0.10142008258636317,0.05001762513848323
60629,ZCTA5 60629,B01001I_028,2862,342,Female,55 to 64 years,79432,0.4915651122973109,0.07225047839661597,0.03603081881357639
60629,ZCTA5 60629,B01001I_029,1915,297,Female,65 to 74 years,79432,0.4915651122973109,0.04653036559572968,0.02410867156813375
60629,ZCTA5 60629,B01001I_030,499,143,Female,75 to 84 years,79432,0.4915651122973109,0.01265233155403364,0.006282102930808742
60629,ZCTA5 60629,B01001I_031,201,91,Female,85 years and over,79432,0.4915651122973109,0.003852351697049048,0.002530466310806728
60630,ZCTA5 60630,B01001I_003,438,163,Male,Under 5 years,16007,0.47385518835509466,0.07178109577060036,0.027363028674954708
60630,ZCTA5 60630,B01001I_004,589,138,Male,5 to 9 years,16007,0.47385518835509466,0.07884050727806585,0.03679640157431124
60630,ZCTA5 60630,B01001I_005,878,262,Male,10 to 14 years,16007,0.47385518835509466,0.10070594115074655,0.054851002686324736
60630,ZCTA5 60630,B01001I_006,291,127,Male,15 to 17 years,16007,0.47385518835509466,0.038420690947710376,0.018179546448428813
60630,ZCTA5 60630,B01001I_007,239,139,Male,18 and 19 years,16007,0.47385518835509466,0.031798588117698506,0.014930967701630537
