date,zipcode,confirmed_cases,confirmed_cases_change,confirmed_cases_change_pct,total_tested,total_tested_change,total_tested_change_pct,pct_population_moe,below_moe_threshold,cases_per_capita,cases_per_1000,confirmed_cases_unknown,confirmed_cases_less_than_20,confirmed_cases_20_to_29,confirmed_cases_30_to_39,confirmed_cases_40_to_49,confirmed_cases_50_to_59,confirmed_cases_60_to_69,confirmed_cases_70_to_79,confirmed_cases_80_or_more,total_tested_unknown,total_tested_less_than_20,total_tested_20_to_29,total_tested_30_to_39,total_tested_40_to_49,total_tested_50_to_59,total_tested_60_to_69,total_tested_70_to_79,total_tested_80_or_more,confirmed_cases_female,confirmed_cases_male,confirmed_cases_unknownleftblank,total_tested_female,total_tested_male,total_tested_unknownleftblank,confirmed_cases_aian,confirmed_cases_asian,confirmed_cases_black,confirmed_cases_hispanic,confirmed_cases_leftblank,confirmed_cases_nhpi,confirmed_cases_other,confirmed_cases_white,total_tested_aian,total_tested_asian,total_tested_black,total_tested_hispanic,total_tested_leftblank,total_tested_nhpi,total_tested_other,total_tested_white
9/30/2020,61060,10,0,0,321,5,1.58,0.1,FALSE,,,0,0,0,0,0,0,0,0,0,0,65,53,29,43,65,28,30,7,0,6,0,162,150,9,0,0,0,0,0,0,0,7,0,0,0,0,125,0,6,185
9/30/2020,61054,40,0,0,1531,3,0.2,0.01,TRUE,0.01,10.89,0,0,0,9,0,8,0,0,0,0,114,136,171,173,180,168,140,449,18,22,0,1063,447,21,0,0,0,0,15,0,0,25,0,0,8,16,1115,0,10,382
9/30/2020,61053,32,2,6.67,767,3,0.39,0.06,TRUE,0.01,12.25,0,0,0,0,0,11,0,0,0,0,44,85,76,85,98,143,96,140,19,13,0,485,280,0,0,0,0,0,14,0,0,18,0,0,0,0,561,0,0,199
9/30/2020,61052,10,1,11.11,225,5,2.27,0.22,FALSE,,,0,0,0,0,0,6,0,0,0,0,22,42,40,21,45,26,19,10,0,6,0,130,91,0,0,0,0,0,0,0,0,8,0,0,0,0,110,0,0,113
9/30/2020,61051,21,0,0,189,0,0,0.08,TRUE,0.01,12.44,0,0,0,0,0,0,0,0,0,0,32,24,34,14,26,37,14,8,12,9,0,105,82,0,0,0,0,0,8,0,0,10,0,0,29,0,78,0,0,81
9/30/2020,61048,30,1,3.45,732,4,0.55,0.05,TRUE,0.01,7.74,0,0,7,0,0,9,0,0,0,0,114,110,93,69,115,106,75,50,15,15,0,412,293,27,0,0,0,0,10,0,0,18,0,0,0,7,303,0,7,411
9/30/2020,61047,12,0,0,380,2,0.53,0.16,FALSE,,,0,0,0,0,0,0,0,0,0,0,65,51,50,44,59,64,28,19,0,7,0,221,146,13,0,0,0,0,0,0,0,6,0,0,0,6,183,0,0,187
9/30/2020,61046,26,1,4,520,6,1.17,0.09,TRUE,0.01,10.61,0,0,0,0,0,0,0,0,0,0,80,32,56,43,67,126,83,32,11,15,0,264,245,11,0,0,0,0,11,0,0,15,0,0,10,0,247,0,7,254
9/30/2020,61042,8,0,0,123,3,2.5,0.19,FALSE,,,0,0,0,0,0,0,0,0,0,0,26,17,17,16,11,20,11,0,7,0,0,82,39,0,0,0,0,0,0,0,0,0,0,0,16,0,42,0,0,62
9/30/2020,61041,17,1,6.25,280,1,0.36,0.16,FALSE,,,0,0,0,0,0,0,0,0,0,0,44,25,31,29,46,53,38,14,7,9,0,155,124,0,0,0,0,0,7,0,0,10,0,0,0,6,157,0,11,103
9/30/2020,61039,7,0,0,187,2,1.08,0.19,FALSE,,,0,0,0,0,0,0,0,0,0,0,26,26,23,14,40,30,18,10,0,0,0,106,79,0,0,0,0,0,0,0,0,6,0,0,0,0,89,0,0,90
9/30/2020,61038,19,1,5.56,245,3,1.24,0.3,FALSE,,,0,0,6,0,0,0,0,0,0,0,37,36,43,29,28,35,23,14,10,9,0,120,121,0,0,0,0,0,0,0,0,11,0,0,0,0,132,0,0,105
9/30/2020,61036,74,1,1.37,2048,10,0.49,0.04,TRUE,0.01,11.18,0,15,14,9,13,9,7,0,0,0,227,196,185,205,228,385,362,255,37,34,0,1092,825,131,0,0,0,0,44,0,0,26,0,0,6,26,1093,0,13,907
9/30/2020,61032,411,9,2.24,9255,73,0.8,0.01,TRUE,0.01,13.75,0,54,80,78,49,67,50,21,12,12,1054,1250,1249,873,1312,1328,888,1289,206,180,25,5484,3258,513,0,0,38,63,152,0,0,153,0,22,392,191,5163,0,87,3394
9/30/2020,61030,12,1,9.09,509,2,0.39,0.08,TRUE,0.01,5.21,0,0,0,0,0,0,0,0,0,0,87,77,73,55,116,49,29,23,0,7,0,318,180,11,0,0,0,0,0,0,0,8,0,0,0,0,262,0,0,240
9/30/2020,61028,21,0,0,502,1,0.2,0.1,TRUE,0.01,10.24,0,0,0,0,0,0,0,0,0,0,53,61,38,56,71,95,71,57,10,11,0,288,201,13,0,0,0,0,12,0,0,8,0,0,0,0,314,0,9,170
9/30/2020,61025,60,3,5.26,621,1,0.16,0.05,TRUE,0.01,12.92,0,14,8,6,13,8,8,0,0,0,140,51,58,95,91,72,69,45,22,37,0,324,254,43,0,0,0,0,40,0,0,18,0,0,0,18,344,0,0,252
9/30/2020,61024,13,1,8.33,680,16,2.41,0.13,FALSE,,,0,0,0,0,0,0,0,0,0,0,117,84,67,79,106,104,69,54,9,0,0,398,258,24,0,0,0,0,0,0,0,12,0,7,0,10,189,0,13,458
9/30/2020,61021,286,7,2.51,5269,35,0.67,0.01,TRUE,0.01,12.42,0,23,58,42,55,59,32,8,9,0,592,812,804,744,762,815,429,311,113,169,0,2886,2343,40,0,0,25,11,67,0,0,177,0,21,278,77,2166,0,69,2657
9/30/2020,61020,38,0,0,733,9,1.24,0.08,TRUE,0.01,12.14,0,0,9,0,8,10,0,0,0,0,147,137,107,135,125,56,17,9,21,17,0,424,294,15,0,0,0,0,16,0,0,17,0,6,0,33,399,0,12,283
9/30/2020,61019,31,1,3.33,809,11,1.38,0.1,TRUE,0.01,9.56,0,0,8,0,0,0,0,0,0,0,147,110,90,77,132,96,111,45,18,13,0,483,309,17,0,0,0,0,11,0,0,19,0,0,0,12,281,0,9,503
9/30/2020,61018,11,1,10,213,3,1.43,0.16,FALSE,,,0,0,0,0,0,0,0,0,0,0,47,27,16,34,29,29,21,9,0,7,0,133,75,0,0,0,0,0,0,0,0,8,0,0,0,0,81,0,0,126
9/30/2020,61016,124,4,3.33,1418,26,1.87,0.09,TRUE,0.02,24.99,0,15,27,10,28,20,17,0,0,0,147,205,158,196,269,236,137,68,70,52,0,772,566,80,0,0,7,23,28,0,0,60,0,14,46,68,698,0,17,574
9/30/2020,61015,7,0,0,178,0,0,0.31,FALSE,,,0,0,0,0,0,0,0,0,0,0,24,35,26,16,31,26,10,10,0,0,0,117,60,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,80
9/30/2020,61014,9,1,12.5,143,0,0,0.22,FALSE,,,0,0,0,0,0,0,0,0,0,0,26,20,18,21,20,27,9,0,0,6,0,82,61,0,0,0,0,0,0,0,0,0,0,0,15,0,60,0,0,62
9/30/2020,61013,9,0,0,172,4,2.38,0.22,FALSE,,,0,0,0,0,0,0,0,0,0,0,30,19,17,22,27,22,28,6,0,0,0,88,71,13,0,0,0,0,0,0,0,0,0,6,0,13,58,0,0,87
9/30/2020,61012,44,1,2.33,543,4,0.74,0.12,FALSE,,,0,0,13,6,10,8,0,0,0,0,103,112,97,86,65,39,35,6,23,21,0,303,231,9,0,0,0,24,0,0,0,14,0,0,0,107,205,0,7,219
9/30/2020,61011,35,1,2.94,758,9,1.2,0.2,FALSE,,,0,0,9,9,0,0,0,0,0,0,110,104,63,106,111,130,106,28,19,16,0,380,369,9,0,0,0,0,11,0,0,23,0,10,14,14,353,0,0,365
9/30/2020,61010,105,3,2.94,3503,33,0.95,0.04,TRUE,0.01,13.45,0,16,20,11,16,15,12,12,0,0,473,418,520,413,464,318,386,508,67,38,0,1087,777,1639,0,0,0,0,41,0,0,60,0,0,8,39,2545,0,32,870
9/30/2020,61008,835,6,0.72,10582,115,1.1,0.02,TRUE,0.02,24.35,0,121,155,127,143,117,82,44,46,9,1416,1838,1456,1472,1404,1137,836,1014,448,384,0,6199,3962,421,0,0,15,439,76,0,19,279,0,32,131,1111,6187,0,148,2969
9/30/2020,61006,11,0,0,318,1,0.32,0.12,FALSE,,,0,0,0,0,0,6,0,0,0,0,43,47,51,37,57,43,24,16,6,0,0,185,131,0,0,0,0,0,0,0,0,6,0,0,0,0,171,0,0,143
9/30/2020,61001,15,0,0,247,4,1.65,0.14,FALSE,,,0,0,0,0,0,0,6,0,0,0,24,22,29,28,27,63,38,16,0,11,0,121,117,9,0,0,0,0,6,0,0,9,0,0,0,0,112,0,8,120
9/30/2020,60970,56,1,1.82,2069,14,0.68,0.03,TRUE,0.01,8.06,0,0,14,9,10,9,7,0,0,0,170,279,271,241,310,304,255,239,29,25,0,1178,867,24,0,0,0,0,10,0,0,42,0,0,39,58,379,0,43,1544
9/30/2020,60964,74,-1,-1.33,1712,20,1.18,0.06,TRUE,0.01,14.6,0,9,7,13,12,12,11,7,0,0,157,176,178,257,306,304,228,106,37,37,0,1007,686,19,0,0,18,12,12,0,0,30,0,0,253,70,252,0,49,1083
9/30/2020,60963,13,0,0,576,3,0.52,0.13,FALSE,,,0,0,0,0,0,0,0,0,0,0,86,63,53,74,80,92,84,44,6,7,0,332,238,6,0,0,0,0,0,0,0,13,0,0,0,0,27,0,19,518
9/30/2020,60961,6,0,0,221,4,1.84,0.27,FALSE,,,0,0,0,0,0,0,0,0,0,0,27,24,9,34,35,42,21,29,0,0,0,140,78,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,13,171
9/30/2020,60959,10,0,0,292,3,1.04,0.12,FALSE,,,0,0,0,0,0,0,0,0,0,0,25,18,38,20,47,44,50,48,0,6,0,145,140,7,0,0,0,0,0,0,0,7,0,0,0,8,102,0,9,172
9/30/2020,60958,49,0,0,762,9,1.2,0.18,FALSE,,,0,9,12,0,6,7,0,0,0,0,45,103,130,98,160,138,45,43,24,25,0,483,276,0,0,0,34,6,8,0,0,0,0,0,494,43,124,0,16,83
9/30/2020,60957,48,0,0,1678,19,1.15,0.02,TRUE,0.01,9.08,0,0,0,0,0,0,15,7,13,0,273,275,244,219,240,195,128,102,32,14,0,1005,645,28,0,0,0,0,0,0,0,40,0,0,18,46,171,0,59,1379
9/30/2020,60955,31,0,0,588,3,0.51,0.12,FALSE,,,0,0,0,0,8,0,0,0,0,0,127,102,73,53,57,77,63,36,14,15,0,288,287,13,0,0,0,23,0,0,0,0,0,0,10,114,111,0,32,321
9/30/2020,60954,104,1,0.97,3078,48,1.58,0.05,TRUE,0.02,17.79,0,15,26,13,16,13,16,0,0,0,180,388,397,375,604,576,383,175,46,57,0,1704,1302,72,0,0,7,30,25,0,0,42,0,0,304,230,534,0,65,1940
9/30/2020,60953,13,0,0,571,8,1.42,0.11,FALSE,,,0,0,0,0,0,0,0,0,0,0,80,72,54,53,99,103,77,33,9,0,0,364,201,6,0,0,0,0,0,0,0,11,0,0,0,12,71,0,17,467
9/30/2020,60951,8,0,0,316,8,2.6,0.17,FALSE,,,0,0,0,0,0,0,0,0,0,0,18,34,51,38,46,73,34,22,0,0,0,187,127,0,0,0,0,0,0,0,0,6,0,0,0,0,31,0,0,282
9/30/2020,60950,291,1,0.34,7610,168,2.26,0.01,TRUE,0.02,24.65,0,43,56,16,39,43,25,22,47,0,613,639,484,640,864,978,1366,2026,134,151,6,2906,2954,1750,0,0,11,10,69,0,0,194,0,20,281,129,1064,0,128,5987
9/30/2020,60948,6,0,0,445,2,0.45,0.15,FALSE,,,0,0,0,0,0,0,0,0,0,0,50,68,42,64,79,51,66,25,0,0,0,251,194,0,0,0,0,0,0,0,0,0,0,0,0,12,26,0,23,380
9/30/2020,60942,37,0,0,2021,18,0.9,0.02,TRUE,0.01,6.3,0,6,9,6,0,0,7,0,0,0,236,303,247,207,309,284,232,200,19,18,0,1171,809,41,0,0,0,10,0,0,0,26,0,0,19,141,224,0,43,1589
9/30/2020,60941,20,1,5.26,680,5,0.74,0.14,FALSE,,,0,0,0,0,0,0,0,0,0,0,89,67,65,103,110,85,114,47,16,0,0,409,264,7,0,0,0,0,0,0,0,18,0,0,6,0,88,0,11,573
9/30/2020,60940,49,1,2.08,929,6,0.65,0.08,TRUE,0.01,14.27,0,8,7,6,14,11,0,0,0,0,99,127,87,140,161,151,97,66,22,26,0,554,368,7,0,0,0,0,9,0,0,35,0,0,0,18,181,0,22,703
9/30/2020,60938,79,0,0,1558,4,0.26,0.09,TRUE,0.04,40.33,0,0,0,7,8,10,16,13,15,0,131,167,190,166,223,275,218,188,45,33,0,888,552,118,0,0,0,13,9,0,0,54,0,0,10,75,812,0,8,653
9/30/2020,60936,28,0,0,1288,12,0.94,0.02,TRUE,0.01,6.82,0,0,7,0,8,0,0,0,0,0,160,185,174,188,146,190,117,127,15,13,0,714,555,19,0,0,0,0,0,0,0,20,0,0,13,14,518,0,25,714
9/30/2020,60935,18,1,5.88,279,3,1.09,0.13,FALSE,,,0,0,0,0,0,0,0,0,0,0,31,30,26,40,47,65,34,6,10,8,0,132,142,0,0,0,0,0,0,0,0,12,0,0,0,11,41,0,0,221
9/30/2020,60931,9,0,0,160,1,0.63,0.24,FALSE,,,0,0,0,0,0,0,0,0,0,0,16,19,19,37,27,20,12,10,7,0,0,95,64,0,0,0,0,0,0,0,0,8,0,0,0,0,24,0,6,126
9/30/2020,60930,12,0,0,1234,2,0.16,0.17,FALSE,,,0,0,0,0,0,0,0,0,0,0,85,102,129,79,97,84,151,507,0,6,0,924,293,17,0,0,0,0,0,0,0,9,0,0,0,0,245,0,0,982
9/30/2020,60929,6,0,0,207,3,1.47,0.18,FALSE,,,0,0,0,0,0,0,0,0,0,0,30,33,18,25,40,19,19,23,0,0,0,145,58,0,0,0,0,0,0,0,0,6,0,0,0,0,79,0,8,118
9/30/2020,60928,10,0,0,219,2,0.92,0.16,FALSE,,,0,0,0,0,0,0,0,0,0,0,17,23,33,21,48,36,20,21,7,0,0,119,98,0,0,0,0,0,0,0,0,9,0,0,0,0,38,0,0,171
9/30/2020,60927,64,0,0,1527,8,0.53,0.1,TRUE,0.03,30.39,0,0,0,12,0,8,0,0,31,0,117,167,183,138,234,195,151,342,48,15,0,1096,420,11,0,0,0,0,0,0,0,58,0,0,0,8,785,0,32,697
9/30/2020,60924,18,0,0,473,6,1.28,0.11,FALSE,,,0,0,0,0,0,0,0,0,0,0,39,55,72,33,76,74,63,61,7,11,0,278,184,11,0,0,0,0,0,0,0,13,0,0,0,0,69,0,15,383
9/30/2020,60922,44,0,0,859,8,0.94,0.14,FALSE,,,0,0,6,0,7,9,10,0,0,0,86,133,108,101,139,145,88,59,18,24,0,515,338,6,0,0,6,0,10,0,0,26,0,0,43,11,140,0,16,648
9/30/2020,60919,8,0,0,142,2,1.43,0.19,FALSE,,,0,0,0,0,0,0,0,0,0,0,8,37,13,10,27,14,20,12,6,0,0,74,66,0,0,0,0,0,0,0,0,8,0,0,6,0,28,0,0,103
9/30/2020,60918,7,0,0,219,2,0.92,0.16,FALSE,,,0,0,0,0,0,0,0,0,0,0,31,33,22,33,19,36,23,22,0,0,0,102,112,0,0,0,0,0,0,0,0,0,0,0,6,10,29,0,7,167
9/30/2020,60917,8,0,0,187,1,0.54,0.26,FALSE,,,0,0,0,0,0,0,0,0,0,0,32,22,18,23,29,26,25,12,6,0,0,95,91,0,0,0,0,0,0,0,0,7,0,0,0,0,29,0,0,151
9/30/2020,60915,197,0,0,4699,48,1.03,0.03,TRUE,0.02,19.46,0,21,30,32,52,33,15,13,0,0,455,697,723,699,780,565,457,322,111,84,0,2817,1863,19,0,0,22,33,31,0,0,110,0,17,282,213,1118,0,137,2929
9/30/2020,60914,593,4,0.68,12373,129,1.05,0.01,TRUE,0.02,19.79,0,93,125,93,90,84,53,40,15,0,1342,1888,1705,1753,1981,1683,1287,732,335,258,0,7325,5011,37,0,0,64,44,120,0,20,341,0,133,902,254,3352,8,404,7318
9/30/2020,60913,16,0,0,439,8,1.86,0.12,FALSE,,,0,0,0,0,0,0,0,0,0,0,47,57,32,69,55,101,57,21,9,7,0,256,181,0,0,0,0,0,0,0,0,11,0,0,0,0,55,0,16,364
9/30/2020,60912,6,0,0,137,2,1.48,0.21,FALSE,,,0,0,0,0,0,0,0,0,0,0,0,15,23,15,33,26,13,9,0,0,0,79,58,0,0,0,0,0,0,0,0,6,0,0,0,0,26,0,0,106
9/30/2020,60911,14,0,0,516,4,0.78,0.13,FALSE,,,0,0,0,0,0,0,0,0,0,0,66,63,72,47,87,102,56,23,7,7,0,326,180,10,0,0,0,0,0,0,0,9,0,0,0,13,85,0,11,403
9/30/2020,60910,6,0,0,243,1,0.41,0.24,FALSE,,,0,0,0,0,0,0,0,0,0,0,29,23,30,35,36,38,24,28,0,0,0,140,100,0,0,0,0,0,0,0,0,0,0,0,16,28,22,0,7,169
9/30/2020,60901,1306,4,0.31,18137,151,0.84,0.01,TRUE,0.04,36.78,0,164,246,205,216,179,129,69,98,15,1494,2581,2576,2531,2928,2943,1604,1465,695,601,10,10504,7513,120,0,0,321,347,193,0,21,421,0,29,4492,1089,3728,17,739,8039
9/30/2020,60827,576,2,0.35,7660,40,0.52,0.02,TRUE,0.02,20.16,0,43,119,107,96,98,70,30,13,0,653,1253,1379,1110,1361,1166,547,188,333,236,7,4697,2793,170,0,0,377,27,145,0,13,13,6,0,4277,100,3047,0,111,113
9/30/2020,60805,459,0,0,6225,43,0.7,0,TRUE,0.02,23.34,0,40,83,70,80,62,52,31,41,0,570,1004,982,782,982,1016,522,366,251,203,0,3583,2578,64,0,0,95,55,191,0,22,92,10,33,851,277,3337,0,142,1573
9/30/2020,60804,4722,22,0.47,29568,160,0.54,0,TRUE,0.06,56.79,12,583,948,872,930,752,433,147,45,35,3805,6569,5135,5061,4062,2838,1397,666,2354,2289,79,15753,13326,489,0,0,77,2731,1046,0,348,510,10,67,697,12447,9001,7,2831,4508
9/30/2020,60803,528,6,1.15,5918,35,0.59,0.02,TRUE,0.02,23.58,0,51,115,96,92,86,53,24,11,0,409,1028,980,856,1016,860,529,239,291,234,0,3424,2432,62,0,8,74,85,233,0,23,103,0,50,797,317,3096,0,176,1476
9/30/2020,60714,1175,4,0.34,13686,88,0.65,0.01,TRUE,0.04,39.51,0,58,131,130,123,138,161,138,295,20,593,1575,1775,1700,2099,2262,1514,2148,661,496,18,7928,5251,507,6,177,21,135,329,7,139,361,17,876,146,598,7858,65,858,3268
9/30/2020,60712,340,7,2.1,6651,23,0.35,0,TRUE,0.03,27.12,0,39,48,59,40,41,42,17,54,0,473,692,682,537,631,741,731,2160,169,169,0,3893,2615,143,0,47,0,17,87,0,52,128,20,450,79,230,3453,19,522,1878
9/30/2020,60707,1330,8,0.61,17274,118,0.69,0.03,TRUE,0.03,30.92,0,117,230,230,226,234,149,93,51,10,1530,2666,2688,2627,2755,2579,1583,836,696,618,16,9716,7152,406,0,27,118,539,240,0,67,333,11,212,1104,3938,5916,40,884,5169
9/30/2020,60706,720,3,0.42,9974,62,0.63,0.02,TRUE,0.03,30.9,0,61,112,76,98,101,107,72,93,8,783,1242,1156,1330,1424,1432,816,1783,358,357,0,5844,3866,264,0,42,18,121,119,0,37,376,9,377,56,774,3871,74,390,4423
9/30/2020,60680,12,0,0,345,5,1.47,,FALSE,,,0,0,0,0,0,0,0,0,0,0,25,27,42,63,74,66,41,7,8,0,0,215,123,7,0,0,8,0,0,0,0,0,0,0,151,10,131,0,9,42
9/30/2020,60661,153,1,0.66,3921,25,0.64,0.07,TRUE,0.02,15.41,0,9,66,52,16,0,0,0,0,0,94,1463,1591,374,200,125,63,9,74,78,0,2003,1876,42,0,14,0,13,39,0,12,69,0,336,151,120,2000,0,163,1142
9/30/2020,60660,770,5,0.65,15815,88,0.56,0.03,TRUE,0.02,17.81,0,40,144,167,97,152,103,53,14,9,725,3134,3534,2149,2555,2079,1166,464,335,432,0,8183,7120,512,0,39,98,191,140,0,54,246,21,522,1025,992,8423,21,686,4125
9/30/2020,60659,1131,7,0.62,11832,51,0.43,0.04,TRUE,0.03,27.54,0,105,200,222,176,172,140,59,57,9,1263,2038,2157,1712,1822,1570,795,466,549,561,21,6301,5261,270,8,207,78,293,182,7,111,245,29,1143,747,1224,5124,64,1036,2465
9/30/2020,60657,983,1,0.1,28259,204,0.73,0.02,TRUE,0.01,14.03,0,52,428,215,83,74,40,38,53,7,1770,10395,7421,2613,1903,1487,1377,1286,458,516,9,15246,12690,323,8,37,45,102,236,0,23,532,32,565,520,701,16671,13,709,9048
9/30/2020,60656,630,8,1.29,9279,68,0.74,0.04,TRUE,0.02,22.84,0,54,127,119,107,101,74,29,19,0,743,1421,1663,1570,1493,1261,612,515,311,317,0,4675,4403,201,0,34,12,95,137,0,50,296,9,336,111,843,3705,44,441,3790
9/30/2020,60655,671,8,1.21,11099,66,0.6,0.03,TRUE,0.02,23.3,0,66,164,124,101,105,60,25,26,6,922,1708,1984,1839,1836,1244,696,864,333,336,0,5465,5427,207,0,6,52,33,243,0,20,316,0,26,472,258,6007,0,198,4133
9/30/2020,60654,357,2,0.56,8140,45,0.56,0.05,TRUE,0.02,18.66,0,7,126,103,46,47,19,7,0,0,219,2788,2757,849,714,520,192,101,145,209,0,4308,3711,121,0,15,43,19,88,0,13,178,11,316,377,186,4042,8,323,2877
9/30/2020,60653,785,1,0.13,15752,108,0.69,0.04,TRUE,0.02,24.55,0,93,107,132,135,111,111,58,38,21,1195,1983,2507,2380,2484,2565,1657,960,412,348,25,8553,6142,1057,0,11,564,24,160,0,6,19,0,69,9026,280,5599,19,214,540
9/30/2020,60652,1666,7,0.42,15642,56,0.36,0.03,TRUE,0.04,37.94,0,185,307,278,309,267,146,71,103,12,1536,2654,2426,2568,2628,2144,887,787,882,744,40,8818,6351,473,0,6,393,675,450,0,45,97,10,31,3672,2768,7377,16,464,1304
9/30/2020,60651,2559,9,0.35,22955,112,0.49,0.04,TRUE,0.04,40.48,0,284,474,507,502,353,242,158,39,22,2446,4419,4448,3698,3206,2712,1502,502,1356,1175,28,12552,9837,566,0,0,776,1240,417,0,63,58,15,67,7000,5570,8015,18,714,1556
9/30/2020,60650,6,0,0,120,1,0.84,,FALSE,,,0,0,0,0,0,0,0,0,0,0,0,32,23,17,14,17,6,7,0,0,0,59,55,6,0,0,0,0,0,0,0,0,0,0,12,15,53,0,6,33
9/30/2020,60649,1168,3,0.26,18430,102,0.56,0.04,TRUE,0.03,25.38,0,78,164,160,155,181,169,135,126,11,1247,2380,2613,2604,3290,3170,1900,1215,658,488,22,10309,7472,649,0,0,920,31,174,0,20,19,0,47,10491,216,7096,22,183,372
9/30/2020,60647,2298,8,0.35,41585,224,0.54,0.02,TRUE,0.03,26.26,0,209,467,442,362,343,241,139,95,14,2997,12241,12765,4987,3526,2657,1587,811,1149,1128,21,22857,17948,780,0,25,86,1336,445,0,63,338,46,730,1336,7927,17557,45,1412,12532
9/30/2020,60646,603,7,1.17,10421,56,0.54,0.04,TRUE,0.02,21.55,0,57,72,70,103,86,81,50,84,7,1112,1326,1565,1655,1751,1336,922,747,291,279,33,5325,4767,329,0,30,18,86,170,0,39,256,14,423,177,754,4158,23,619,4253
9/30/2020,60645,1457,9,0.62,19423,74,0.38,0.04,TRUE,0.03,30.52,0,121,288,226,212,235,190,90,95,13,1961,3305,3077,2785,2979,2912,1427,964,741,702,14,10269,8236,918,0,123,205,341,212,0,129,443,24,846,1633,1413,9543,42,1283,4639
9/30/2020,60644,1645,3,0.18,21530,237,1.11,0.04,TRUE,0.03,34.48,0,131,269,271,260,254,214,136,109,22,1623,3097,3283,3168,3628,3841,1777,1091,804,746,95,11295,9149,1086,0,0,1024,203,305,0,44,63,9,41,8979,1018,10447,6,494,536
9/30/2020,60643,1222,5,0.41,23727,174,0.74,0.04,TRUE,0.02,24.5,0,78,174,183,165,221,185,101,115,13,2145,2915,2978,3560,4011,4055,2299,1751,652,527,43,12408,9394,1925,0,0,671,24,369,0,48,106,10,34,8115,316,12132,31,333,2756
9/30/2020,60642,395,1,0.25,9490,54,0.57,0.05,TRUE,0.02,19.55,0,21,131,108,42,28,26,16,23,0,392,3077,3374,1042,674,529,266,133,186,194,15,5110,4235,145,0,9,36,118,97,0,13,121,9,286,674,1021,4347,9,430,2714
9/30/2020,60641,2519,22,0.88,30507,156,0.51,0.03,TRUE,0.04,35.47,0,288,494,460,474,387,267,100,49,18,2983,5623,6058,5004,4544,3614,1688,975,1294,1197,28,16755,13260,492,0,46,50,1536,451,0,109,323,29,640,701,9624,11557,61,1518,6377
9/30/2020,60640,1290,3,0.23,36184,258,0.72,0.02,TRUE,0.02,18.5,0,54,200,239,188,200,190,106,113,23,1403,6338,8056,4542,5289,4547,2687,3299,578,648,64,17538,16189,2457,0,80,241,187,309,0,56,411,22,1201,3233,1579,18710,48,1100,10291
9/30/2020,60639,4785,22,0.46,36126,135,0.38,0.03,TRUE,0.05,52.86,0,534,943,956,914,745,432,193,68,25,4297,7637,6650,5875,5362,3818,1797,665,2413,2341,31,19416,16267,443,0,20,293,3242,841,0,147,238,36,266,2653,17154,11784,36,1561,2636
9/30/2020,60638,2103,22,1.06,20169,127,0.63,0.03,TRUE,0.04,35.77,0,264,391,365,400,314,196,99,74,8,2249,3541,3511,3398,2958,2329,1270,905,1082,1005,16,10710,9282,177,0,10,77,927,471,0,117,497,17,58,635,5335,7052,6,1269,5797
9/30/2020,60637,934,2,0.21,20716,167,0.81,0.03,TRUE,0.02,19.68,0,66,191,202,146,141,98,54,35,0,3552,3697,3058,2411,2810,2570,1419,1194,533,392,9,11796,8729,191,0,0,694,20,158,0,12,44,15,734,10001,437,6689,16,226,2598
9/30/2020,60636,1100,1,0.09,10943,60,0.55,0.04,TRUE,0.03,34.16,0,123,179,190,185,155,120,92,56,0,1194,1821,1850,1596,1752,1481,813,431,596,493,11,5902,4901,140,0,0,647,262,150,0,24,14,0,8,6045,943,3498,10,216,219
9/30/2020,60634,2586,24,0.94,30249,176,0.59,0.02,TRUE,0.03,34.03,0,286,442,468,476,446,283,104,80,18,2812,5004,5361,4867,4972,3847,1975,1393,1320,1251,15,16130,13517,602,0,95,49,1247,432,21,155,585,23,859,616,8505,10102,139,1804,8201
9/30/2020,60633,534,0,0,6371,24,0.38,0.07,TRUE,0.04,41.49,0,62,99,72,98,93,63,35,12,10,684,945,855,989,1135,1048,474,231,273,234,27,3284,2705,382,0,11,89,186,177,0,16,55,6,138,778,1457,2818,0,136,1033
9/30/2020,60632,4648,10,0.22,30937,104,0.34,0.03,TRUE,0.05,51.06,0,564,908,871,929,763,373,137,103,19,3983,7181,5564,5049,4464,2829,1217,631,2288,2296,64,16338,13875,724,0,20,99,3400,769,0,131,227,23,413,581,12867,12825,18,1546,2664
9/30/2020,60631,663,6,0.91,13315,123,0.93,0.03,TRUE,0.02,22.45,0,48,111,94,93,112,64,52,89,0,1006,1696,2105,2231,2292,1662,916,1403,342,316,0,7007,5915,393,0,19,11,78,135,0,29,388,15,155,109,754,6377,29,521,5355
9/30/2020,60630,1335,7,0.53,18971,116,0.62,0.03,TRUE,0.02,23.28,0,117,271,237,191,203,145,78,93,0,1770,3228,3750,2861,2786,2400,1276,898,660,667,8,10207,8394,370,0,96,29,472,234,19,78,402,19,995,255,3282,6882,127,1059,6352
9/30/2020,60629,5431,14,0.26,37706,120,0.32,0.03,TRUE,0.05,48.56,0,731,1183,998,1081,789,455,135,59,26,5285,8799,6455,6462,4925,3612,1485,657,2744,2635,52,20711,16638,357,0,6,376,3549,1083,0,172,239,37,83,3533,14595,14481,17,1672,3288
