NAME,County,State,variable,estimate,label
"Douglas County, Illinois",Douglas, Illinois,B19101_012,603,"$60,000 to $74,999"
"Douglas County, Illinois",Douglas, Illinois,B19101_013,834,"$75,000 to $99,999"
"Douglas County, Illinois",Douglas, Illinois,B19101_014,622,"$100,000 to $124,999"
"Douglas County, Illinois",Douglas, Illinois,B19101_015,269,"$125,000 to $149,999"
"Douglas County, Illinois",Douglas, Illinois,B19101_016,343,"$150,000 to $199,999"
"Douglas County, Illinois",Douglas, Illinois,B19101_017,154,"$200,000 or more"
"DuPage County, Illinois",DuPage, Illinois,B19101_002,4968,"Less than $10,000"
"DuPage County, Illinois",DuPage, Illinois,B19101_003,2292,"$10,000 to $14,999"
"DuPage County, Illinois",DuPage, Illinois,B19101_004,3291,"$15,000 to $19,999"
"DuPage County, Illinois",DuPage, Illinois,B19101_005,3806,"$20,000 to $24,999"
"DuPage County, Illinois",DuPage, Illinois,B19101_006,4156,"$25,000 to $29,999"
"DuPage County, Illinois",DuPage, Illinois,B19101_007,5852,"$30,000 to $34,999"
"DuPage County, Illinois",DuPage, Illinois,B19101_008,5873,"$35,000 to $39,999"
"DuPage County, Illinois",DuPage, Illinois,B19101_009,6181,"$40,000 to $44,999"
"DuPage County, Illinois",DuPage, Illinois,B19101_010,6382,"$45,000 to $49,999"
"DuPage County, Illinois",DuPage, Illinois,B19101_011,13173,"$50,000 to $59,999"
"DuPage County, Illinois",DuPage, Illinois,B19101_012,19144,"$60,000 to $74,999"
"DuPage County, Illinois",DuPage, Illinois,B19101_013,32494,"$75,000 to $99,999"
"DuPage County, Illinois",DuPage, Illinois,B19101_014,31863,"$100,000 to $124,999"
"DuPage County, Illinois",DuPage, Illinois,B19101_015,23892,"$125,000 to $149,999"
"DuPage County, Illinois",DuPage, Illinois,B19101_016,32748,"$150,000 to $199,999"
"DuPage County, Illinois",DuPage, Illinois,B19101_017,42951,"$200,000 or more"
"Edgar County, Illinois",Edgar, Illinois,B19101_002,290,"Less than $10,000"
"Edgar County, Illinois",Edgar, Illinois,B19101_003,129,"$10,000 to $14,999"
"Edgar County, Illinois",Edgar, Illinois,B19101_004,117,"$15,000 to $19,999"
"Edgar County, Illinois",Edgar, Illinois,B19101_005,125,"$20,000 to $24,999"
"Edgar County, Illinois",Edgar, Illinois,B19101_006,204,"$25,000 to $29,999"
"Edgar County, Illinois",Edgar, Illinois,B19101_007,189,"$30,000 to $34,999"
"Edgar County, Illinois",Edgar, Illinois,B19101_008,273,"$35,000 to $39,999"
"Edgar County, Illinois",Edgar, Illinois,B19101_009,441,"$40,000 to $44,999"
"Edgar County, Illinois",Edgar, Illinois,B19101_010,226,"$45,000 to $49,999"
"Edgar County, Illinois",Edgar, Illinois,B19101_011,539,"$50,000 to $59,999"
"Edgar County, Illinois",Edgar, Illinois,B19101_012,718,"$60,000 to $74,999"
"Edgar County, Illinois",Edgar, Illinois,B19101_013,889,"$75,000 to $99,999"
"Edgar County, Illinois",Edgar, Illinois,B19101_014,437,"$100,000 to $124,999"
"Edgar County, Illinois",Edgar, Illinois,B19101_015,291,"$125,000 to $149,999"
"Edgar County, Illinois",Edgar, Illinois,B19101_016,191,"$150,000 to $199,999"
"Edgar County, Illinois",Edgar, Illinois,B19101_017,126,"$200,000 or more"
"Edwards County, Illinois",Edwards, Illinois,B19101_002,57,"Less than $10,000"
"Edwards County, Illinois",Edwards, Illinois,B19101_003,42,"$10,000 to $14,999"
"Edwards County, Illinois",Edwards, Illinois,B19101_004,99,"$15,000 to $19,999"
"Edwards County, Illinois",Edwards, Illinois,B19101_005,45,"$20,000 to $24,999"
"Edwards County, Illinois",Edwards, Illinois,B19101_006,59,"$25,000 to $29,999"
"Edwards County, Illinois",Edwards, Illinois,B19101_007,68,"$30,000 to $34,999"
"Edwards County, Illinois",Edwards, Illinois,B19101_008,63,"$35,000 to $39,999"
"Edwards County, Illinois",Edwards, Illinois,B19101_009,117,"$40,000 to $44,999"
"Edwards County, Illinois",Edwards, Illinois,B19101_010,102,"$45,000 to $49,999"
"Edwards County, Illinois",Edwards, Illinois,B19101_011,175,"$50,000 to $59,999"
"Edwards County, Illinois",Edwards, Illinois,B19101_012,258,"$60,000 to $74,999"
"Edwards County, Illinois",Edwards, Illinois,B19101_013,348,"$75,000 to $99,999"
"Edwards County, Illinois",Edwards, Illinois,B19101_014,172,"$100,000 to $124,999"
"Edwards County, Illinois",Edwards, Illinois,B19101_015,166,"$125,000 to $149,999"
"Edwards County, Illinois",Edwards, Illinois,B19101_016,52,"$150,000 to $199,999"
"Edwards County, Illinois",Edwards, Illinois,B19101_017,48,"$200,000 or more"
"Effingham County, Illinois",Effingham, Illinois,B19101_002,254,"Less than $10,000"
"Effingham County, Illinois",Effingham, Illinois,B19101_003,212,"$10,000 to $14,999"
"Effingham County, Illinois",Effingham, Illinois,B19101_004,314,"$15,000 to $19,999"
"Effingham County, Illinois",Effingham, Illinois,B19101_005,170,"$20,000 to $24,999"
"Effingham County, Illinois",Effingham, Illinois,B19101_006,363,"$25,000 to $29,999"
"Effingham County, Illinois",Effingham, Illinois,B19101_007,369,"$30,000 to $34,999"
"Effingham County, Illinois",Effingham, Illinois,B19101_008,281,"$35,000 to $39,999"
"Effingham County, Illinois",Effingham, Illinois,B19101_009,342,"$40,000 to $44,999"
"Effingham County, Illinois",Effingham, Illinois,B19101_010,443,"$45,000 to $49,999"
"Effingham County, Illinois",Effingham, Illinois,B19101_011,809,"$50,000 to $59,999"
"Effingham County, Illinois",Effingham, Illinois,B19101_012,1097,"$60,000 to $74,999"
"Effingham County, Illinois",Effingham, Illinois,B19101_013,1579,"$75,000 to $99,999"
"Effingham County, Illinois",Effingham, Illinois,B19101_014,1101,"$100,000 to $124,999"
"Effingham County, Illinois",Effingham, Illinois,B19101_015,606,"$125,000 to $149,999"
"Effingham County, Illinois",Effingham, Illinois,B19101_016,604,"$150,000 to $199,999"
"Effingham County, Illinois",Effingham, Illinois,B19101_017,465,"$200,000 or more"
"Fayette County, Illinois",Fayette, Illinois,B19101_002,241,"Less than $10,000"
"Fayette County, Illinois",Fayette, Illinois,B19101_003,312,"$10,000 to $14,999"
"Fayette County, Illinois",Fayette, Illinois,B19101_004,214,"$15,000 to $19,999"
"Fayette County, Illinois",Fayette, Illinois,B19101_005,220,"$20,000 to $24,999"
"Fayette County, Illinois",Fayette, Illinois,B19101_006,359,"$25,000 to $29,999"
"Fayette County, Illinois",Fayette, Illinois,B19101_007,324,"$30,000 to $34,999"
"Fayette County, Illinois",Fayette, Illinois,B19101_008,279,"$35,000 to $39,999"
"Fayette County, Illinois",Fayette, Illinois,B19101_009,246,"$40,000 to $44,999"
"Fayette County, Illinois",Fayette, Illinois,B19101_010,307,"$45,000 to $49,999"
"Fayette County, Illinois",Fayette, Illinois,B19101_011,331,"$50,000 to $59,999"
"Fayette County, Illinois",Fayette, Illinois,B19101_012,544,"$60,000 to $74,999"
"Fayette County, Illinois",Fayette, Illinois,B19101_013,790,"$75,000 to $99,999"
"Fayette County, Illinois",Fayette, Illinois,B19101_014,534,"$100,000 to $124,999"
"Fayette County, Illinois",Fayette, Illinois,B19101_015,268,"$125,000 to $149,999"
"Fayette County, Illinois",Fayette, Illinois,B19101_016,176,"$150,000 to $199,999"
"Fayette County, Illinois",Fayette, Illinois,B19101_017,119,"$200,000 or more"
"Ford County, Illinois",Ford, Illinois,B19101_002,131,"Less than $10,000"
"Ford County, Illinois",Ford, Illinois,B19101_003,91,"$10,000 to $14,999"
"Ford County, Illinois",Ford, Illinois,B19101_004,216,"$15,000 to $19,999"
"Ford County, Illinois",Ford, Illinois,B19101_005,96,"$20,000 to $24,999"
"Ford County, Illinois",Ford, Illinois,B19101_006,110,"$25,000 to $29,999"
"Ford County, Illinois",Ford, Illinois,B19101_007,157,"$30,000 to $34,999"
"Ford County, Illinois",Ford, Illinois,B19101_008,154,"$35,000 to $39,999"
"Ford County, Illinois",Ford, Illinois,B19101_009,261,"$40,000 to $44,999"
"Ford County, Illinois",Ford, Illinois,B19101_010,95,"$45,000 to $49,999"
"Ford County, Illinois",Ford, Illinois,B19101_011,371,"$50,000 to $59,999"
"Ford County, Illinois",Ford, Illinois,B19101_012,391,"$60,000 to $74,999"
"Ford County, Illinois",Ford, Illinois,B19101_013,596,"$75,000 to $99,999"
"Ford County, Illinois",Ford, Illinois,B19101_014,417,"$100,000 to $124,999"
"Ford County, Illinois",Ford, Illinois,B19101_015,229,"$125,000 to $149,999"
"Ford County, Illinois",Ford, Illinois,B19101_016,187,"$150,000 to $199,999"
"Ford County, Illinois",Ford, Illinois,B19101_017,125,"$200,000 or more"
"Franklin County, Illinois",Franklin, Illinois,B19101_002,670,"Less than $10,000"
"Franklin County, Illinois",Franklin, Illinois,B19101_003,414,"$10,000 to $14,999"
"Franklin County, Illinois",Franklin, Illinois,B19101_004,509,"$15,000 to $19,999"
"Franklin County, Illinois",Franklin, Illinois,B19101_005,553,"$20,000 to $24,999"
"Franklin County, Illinois",Franklin, Illinois,B19101_006,561,"$25,000 to $29,999"
"Franklin County, Illinois",Franklin, Illinois,B19101_007,484,"$30,000 to $34,999"
"Franklin County, Illinois",Franklin, Illinois,B19101_008,531,"$35,000 to $39,999"
"Franklin County, Illinois",Franklin, Illinois,B19101_009,562,"$40,000 to $44,999"
"Franklin County, Illinois",Franklin, Illinois,B19101_010,481,"$45,000 to $49,999"
"Franklin County, Illinois",Franklin, Illinois,B19101_011,831,"$50,000 to $59,999"
"Franklin County, Illinois",Franklin, Illinois,B19101_012,1192,"$60,000 to $74,999"
"Franklin County, Illinois",Franklin, Illinois,B19101_013,1373,"$75,000 to $99,999"
"Franklin County, Illinois",Franklin, Illinois,B19101_014,875,"$100,000 to $124,999"
"Franklin County, Illinois",Franklin, Illinois,B19101_015,384,"$125,000 to $149,999"
"Franklin County, Illinois",Franklin, Illinois,B19101_016,384,"$150,000 to $199,999"
"Franklin County, Illinois",Franklin, Illinois,B19101_017,198,"$200,000 or more"
"Fulton County, Illinois",Fulton, Illinois,B19101_002,435,"Less than $10,000"
"Fulton County, Illinois",Fulton, Illinois,B19101_003,258,"$10,000 to $14,999"
"Fulton County, Illinois",Fulton, Illinois,B19101_004,342,"$15,000 to $19,999"
"Fulton County, Illinois",Fulton, Illinois,B19101_005,470,"$20,000 to $24,999"
"Fulton County, Illinois",Fulton, Illinois,B19101_006,275,"$25,000 to $29,999"
"Fulton County, Illinois",Fulton, Illinois,B19101_007,429,"$30,000 to $34,999"
"Fulton County, Illinois",Fulton, Illinois,B19101_008,431,"$35,000 to $39,999"
"Fulton County, Illinois",Fulton, Illinois,B19101_009,448,"$40,000 to $44,999"
"Fulton County, Illinois",Fulton, Illinois,B19101_010,334,"$45,000 to $49,999"
"Fulton County, Illinois",Fulton, Illinois,B19101_011,983,"$50,000 to $59,999"
"Fulton County, Illinois",Fulton, Illinois,B19101_012,1099,"$60,000 to $74,999"
"Fulton County, Illinois",Fulton, Illinois,B19101_013,1470,"$75,000 to $99,999"
"Fulton County, Illinois",Fulton, Illinois,B19101_014,820,"$100,000 to $124,999"
"Fulton County, Illinois",Fulton, Illinois,B19101_015,512,"$125,000 to $149,999"
"Fulton County, Illinois",Fulton, Illinois,B19101_016,386,"$150,000 to $199,999"
"Fulton County, Illinois",Fulton, Illinois,B19101_017,247,"$200,000 or more"
"Gallatin County, Illinois",Gallatin, Illinois,B19101_002,99,"Less than $10,000"
"Gallatin County, Illinois",Gallatin, Illinois,B19101_003,61,"$10,000 to $14,999"
"Gallatin County, Illinois",Gallatin, Illinois,B19101_004,77,"$15,000 to $19,999"
"Gallatin County, Illinois",Gallatin, Illinois,B19101_005,110,"$20,000 to $24,999"
"Gallatin County, Illinois",Gallatin, Illinois,B19101_006,59,"$25,000 to $29,999"
"Gallatin County, Illinois",Gallatin, Illinois,B19101_007,114,"$30,000 to $34,999"
"Gallatin County, Illinois",Gallatin, Illinois,B19101_008,67,"$35,000 to $39,999"
"Gallatin County, Illinois",Gallatin, Illinois,B19101_009,82,"$40,000 to $44,999"
"Gallatin County, Illinois",Gallatin, Illinois,B19101_010,74,"$45,000 to $49,999"
"Gallatin County, Illinois",Gallatin, Illinois,B19101_011,144,"$50,000 to $59,999"
"Gallatin County, Illinois",Gallatin, Illinois,B19101_012,171,"$60,000 to $74,999"
"Gallatin County, Illinois",Gallatin, Illinois,B19101_013,235,"$75,000 to $99,999"
"Gallatin County, Illinois",Gallatin, Illinois,B19101_014,98,"$100,000 to $124,999"
"Gallatin County, Illinois",Gallatin, Illinois,B19101_015,107,"$125,000 to $149,999"
"Gallatin County, Illinois",Gallatin, Illinois,B19101_016,47,"$150,000 to $199,999"
"Gallatin County, Illinois",Gallatin, Illinois,B19101_017,33,"$200,000 or more"
"Greene County, Illinois",Greene, Illinois,B19101_002,156,"Less than $10,000"
"Greene County, Illinois",Greene, Illinois,B19101_003,118,"$10,000 to $14,999"
"Greene County, Illinois",Greene, Illinois,B19101_004,116,"$15,000 to $19,999"
"Greene County, Illinois",Greene, Illinois,B19101_005,162,"$20,000 to $24,999"
"Greene County, Illinois",Greene, Illinois,B19101_006,76,"$25,000 to $29,999"
"Greene County, Illinois",Greene, Illinois,B19101_007,202,"$30,000 to $34,999"
"Greene County, Illinois",Greene, Illinois,B19101_008,170,"$35,000 to $39,999"
"Greene County, Illinois",Greene, Illinois,B19101_009,221,"$40,000 to $44,999"
"Greene County, Illinois",Greene, Illinois,B19101_010,224,"$45,000 to $49,999"
"Greene County, Illinois",Greene, Illinois,B19101_011,343,"$50,000 to $59,999"
"Greene County, Illinois",Greene, Illinois,B19101_012,377,"$60,000 to $74,999"
"Greene County, Illinois",Greene, Illinois,B19101_013,517,"$75,000 to $99,999"
"Greene County, Illinois",Greene, Illinois,B19101_014,308,"$100,000 to $124,999"
"Greene County, Illinois",Greene, Illinois,B19101_015,157,"$125,000 to $149,999"
"Greene County, Illinois",Greene, Illinois,B19101_016,102,"$150,000 to $199,999"
"Greene County, Illinois",Greene, Illinois,B19101_017,73,"$200,000 or more"
"Grundy County, Illinois",Grundy, Illinois,B19101_002,326,"Less than $10,000"
"Grundy County, Illinois",Grundy, Illinois,B19101_003,235,"$10,000 to $14,999"
"Grundy County, Illinois",Grundy, Illinois,B19101_004,328,"$15,000 to $19,999"
"Grundy County, Illinois",Grundy, Illinois,B19101_005,251,"$20,000 to $24,999"
"Grundy County, Illinois",Grundy, Illinois,B19101_006,205,"$25,000 to $29,999"
"Grundy County, Illinois",Grundy, Illinois,B19101_007,488,"$30,000 to $34,999"
"Grundy County, Illinois",Grundy, Illinois,B19101_008,382,"$35,000 to $39,999"
"Grundy County, Illinois",Grundy, Illinois,B19101_009,411,"$40,000 to $44,999"
"Grundy County, Illinois",Grundy, Illinois,B19101_010,584,"$45,000 to $49,999"
"Grundy County, Illinois",Grundy, Illinois,B19101_011,1334,"$50,000 to $59,999"
"Grundy County, Illinois",Grundy, Illinois,B19101_012,1410,"$60,000 to $74,999"
"Grundy County, Illinois",Grundy, Illinois,B19101_013,2219,"$75,000 to $99,999"
"Grundy County, Illinois",Grundy, Illinois,B19101_014,1828,"$100,000 to $124,999"
"Grundy County, Illinois",Grundy, Illinois,B19101_015,1378,"$125,000 to $149,999"
"Grundy County, Illinois",Grundy, Illinois,B19101_016,1646,"$150,000 to $199,999"
"Grundy County, Illinois",Grundy, Illinois,B19101_017,898,"$200,000 or more"
"Hamilton County, Illinois",Hamilton, Illinois,B19101_002,51,"Less than $10,000"
"Hamilton County, Illinois",Hamilton, Illinois,B19101_003,49,"$10,000 to $14,999"
"Hamilton County, Illinois",Hamilton, Illinois,B19101_004,71,"$15,000 to $19,999"
"Hamilton County, Illinois",Hamilton, Illinois,B19101_005,76,"$20,000 to $24,999"
"Hamilton County, Illinois",Hamilton, Illinois,B19101_006,54,"$25,000 to $29,999"
"Hamilton County, Illinois",Hamilton, Illinois,B19101_007,86,"$30,000 to $34,999"
"Hamilton County, Illinois",Hamilton, Illinois,B19101_008,89,"$35,000 to $39,999"
"Hamilton County, Illinois",Hamilton, Illinois,B19101_009,109,"$40,000 to $44,999"
"Hamilton County, Illinois",Hamilton, Illinois,B19101_010,105,"$45,000 to $49,999"
"Hamilton County, Illinois",Hamilton, Illinois,B19101_011,324,"$50,000 to $59,999"
"Hamilton County, Illinois",Hamilton, Illinois,B19101_012,404,"$60,000 to $74,999"
"Hamilton County, Illinois",Hamilton, Illinois,B19101_013,309,"$75,000 to $99,999"
"Hamilton County, Illinois",Hamilton, Illinois,B19101_014,308,"$100,000 to $124,999"
"Hamilton County, Illinois",Hamilton, Illinois,B19101_015,138,"$125,000 to $149,999"
"Hamilton County, Illinois",Hamilton, Illinois,B19101_016,128,"$150,000 to $199,999"
"Hamilton County, Illinois",Hamilton, Illinois,B19101_017,72,"$200,000 or more"
"Hancock County, Illinois",Hancock, Illinois,B19101_002,184,"Less than $10,000"
"Hancock County, Illinois",Hancock, Illinois,B19101_003,82,"$10,000 to $14,999"
"Hancock County, Illinois",Hancock, Illinois,B19101_004,149,"$15,000 to $19,999"
"Hancock County, Illinois",Hancock, Illinois,B19101_005,213,"$20,000 to $24,999"
"Hancock County, Illinois",Hancock, Illinois,B19101_006,236,"$25,000 to $29,999"
"Hancock County, Illinois",Hancock, Illinois,B19101_007,193,"$30,000 to $34,999"
"Hancock County, Illinois",Hancock, Illinois,B19101_008,254,"$35,000 to $39,999"
"Hancock County, Illinois",Hancock, Illinois,B19101_009,201,"$40,000 to $44,999"
"Hancock County, Illinois",Hancock, Illinois,B19101_010,311,"$45,000 to $49,999"
"Hancock County, Illinois",Hancock, Illinois,B19101_011,560,"$50,000 to $59,999"
"Hancock County, Illinois",Hancock, Illinois,B19101_012,676,"$60,000 to $74,999"
"Hancock County, Illinois",Hancock, Illinois,B19101_013,992,"$75,000 to $99,999"
"Hancock County, Illinois",Hancock, Illinois,B19101_014,419,"$100,000 to $124,999"
"Hancock County, Illinois",Hancock, Illinois,B19101_015,228,"$125,000 to $149,999"
"Hancock County, Illinois",Hancock, Illinois,B19101_016,187,"$150,000 to $199,999"
"Hancock County, Illinois",Hancock, Illinois,B19101_017,179,"$200,000 or more"
"Hardin County, Illinois",Hardin, Illinois,B19101_002,26,"Less than $10,000"
"Hardin County, Illinois",Hardin, Illinois,B19101_003,29,"$10,000 to $14,999"
"Hardin County, Illinois",Hardin, Illinois,B19101_004,19,"$15,000 to $19,999"
"Hardin County, Illinois",Hardin, Illinois,B19101_005,71,"$20,000 to $24,999"
"Hardin County, Illinois",Hardin, Illinois,B19101_006,47,"$25,000 to $29,999"
"Hardin County, Illinois",Hardin, Illinois,B19101_007,67,"$30,000 to $34,999"
"Hardin County, Illinois",Hardin, Illinois,B19101_008,26,"$35,000 to $39,999"
"Hardin County, Illinois",Hardin, Illinois,B19101_009,36,"$40,000 to $44,999"
"Hardin County, Illinois",Hardin, Illinois,B19101_010,33,"$45,000 to $49,999"
"Hardin County, Illinois",Hardin, Illinois,B19101_011,103,"$50,000 to $59,999"
"Hardin County, Illinois",Hardin, Illinois,B19101_012,117,"$60,000 to $74,999"
"Hardin County, Illinois",Hardin, Illinois,B19101_013,124,"$75,000 to $99,999"
"Hardin County, Illinois",Hardin, Illinois,B19101_014,102,"$100,000 to $124,999"
"Hardin County, Illinois",Hardin, Illinois,B19101_015,57,"$125,000 to $149,999"
"Hardin County, Illinois",Hardin, Illinois,B19101_016,30,"$150,000 to $199,999"
"Hardin County, Illinois",Hardin, Illinois,B19101_017,20,"$200,000 or more"
"Henderson County, Illinois",Henderson, Illinois,B19101_002,30,"Less than $10,000"
